day,iteration,ρ,cumsum_imbalance_MW,cumsum_imbalance_up_MW,cumsum_imbalance_down_MW,cumsum_reserve_up_MW,cumsum_reserve_down_MW,up,down,net_up
7,demand_25,0.7,547.1169254503777,1390.9159485324228,843.7990230820451,5272.016121924724,5078.445394261878,0.2638299876868781,0.16005243602593316,0.1395234846027481
7,demand_25,0.8,1731.4807233608715,1772.9286596006657,41.44793623979422,5028.89951580698,5297.046840107661,0.35254803839844995,0.008241949577539556,0.3756217959521962
7,demand_25,0.9,1411.7457060610425,2138.2194901072726,726.4737840462301,4989.92485899817,5004.183902520532,0.4285073524206463,0.1455881209786563,0.3318277900264256
7,demand_25,0.99,3854.0965501461815,3854.0965501461815,-0.0,4399.522395965535,4068.1036846270567,0.8760261235811592,-0.0,0.9522023082403904
7,demand_26,0.0,314.7427838547774,1270.731603433222,955.9888195784447,5179.691802255158,5187.901467635773,0.24532957788723359,0.1845648073428272,0.09686296190463542
7,demand_26,0.1,172.66634282480868,862.1272194382432,689.4608766134345,5064.573946693578,5131.369439455269,0.1702269980678405,0.1361340329651127,0.059786035398009904
7,demand_26,0.2,1127.948050050137,1987.6178355205836,859.6697854704466,5285.19966886969,5230.853534244208,0.3760724211098087,0.1626560658689927,0.2591307901720579
7,demand_26,0.3,-1751.688704901845,310.7768699126941,2062.465574814539,5164.557586221062,5143.371611822016,0.060174925872032235,0.39934990372014767,-0.30199438330076167
7,demand_26,0.4,32.257090005243526,812.2984297982894,780.0413397930458,5195.564583564959,5095.170106943769,0.15634459291831712,0.15013601067736454,0.03181464508803887
7,demand_26,0.5,-317.73816168071585,806.0369957624605,1123.7751574431763,5063.750721046981,5031.448043678632,0.15917785850165314,0.22192544999743286,-0.03115200258279784
7,demand_26,0.6,1271.4935234882798,1657.6656313707504,386.1721078824705,5117.007536517126,5269.592317063222,0.3239521574945803,0.07546834846862807,0.28269102972905813
7,demand_26,0.7,-827.6820086392318,586.0993148938214,1413.7813235330532,5272.016121924724,5078.445394261878,0.11117176073426849,0.2681671092873869,-0.12587487018106067
7,demand_26,0.8,163.40883015083637,1558.1709288612894,1394.762098710453,5028.89951580698,5297.046840107661,0.3098433213794792,0.277349367257468,0.08162480101386771
7,demand_26,0.9,-3075.979695240798,170.85192103672807,3246.8316162775263,4989.92485899817,5004.183902520532,0.03423937751860859,0.650677456680058,-0.5614065454515137
7,demand_26,0.99,-1618.5829942560758,0.0,1618.5829942560758,4399.522395965535,4068.1036846270567,0.0,0.3678997055999429,-0.3384677291519475
7,demand_27,0.0,219.9581246835403,994.7159568110505,774.7578321275103,5179.691802255158,5187.901467635773,0.1920415335093811,0.1495760484803734,0.071130832690862
7,demand_27,0.1,-1573.6500042713537,573.81233856576,2147.4623428371137,5064.573946693578,5131.369439455269,0.1132992319996384,0.4240163862626768,-0.26694373623162093
7,demand_27,0.2,-816.1726610538337,530.4965902496124,1346.6692513034461,5285.19966886969,5230.853534244208,0.10037399218316877,0.254800071080654,-0.12531389997771394
7,demand_27,0.3,-70.76586325964809,1062.3837855525144,1133.1496488121625,5164.557586221062,5143.371611822016,0.2057066394974341,0.2194088515607578,0.021738029930879
7,demand_27,0.4,564.8265985830126,1295.3289380371882,730.5023394541756,5195.564583564959,5095.170106943769,0.24931437521432803,0.14060114694078893,0.14164083091700466
7,demand_27,0.5,-860.7095962382077,666.6620754674227,1527.3716717056304,5063.750721046981,5031.448043678632,0.13165381002988702,0.3016285271226446,-0.13439627752904282
7,demand_27,0.6,-531.9398782608082,580.3005270826852,1112.2404053434934,5117.007536517126,5269.592317063222,0.11340622872673446,0.2173614944684127,-0.07670493499057617
7,demand_27,0.7,-1581.6455376421613,277.8167962342095,1859.4623338763708,5272.016121924724,5078.445394261878,0.05269649974681475,0.35270421995551726,-0.2672090782864512
7,demand_27,0.8,-1097.5300669195915,272.2839598324597,1369.8140267520512,5028.89951580698,5297.046840107661,0.054143845781091667,0.2723884266222486,-0.19174534620867345
7,demand_27,0.9,-311.6601717559495,943.4988240906716,1255.158995846621,4989.92485899817,5004.183902520532,0.18908076789759484,0.2515386566559682,-0.02589299032175723
7,demand_27,0.99,-4027.825718969176,0.0,4027.825718969176,4399.522395965535,4068.1036846270567,0.0,0.9155143118859416,-0.8422731669350664
7,demand_28,0.0,117.76418312201054,1132.963415007196,1015.1992318851856,5179.691802255158,5187.901467635773,0.21873182001174687,0.19599606900224903,0.057435594791568796
7,demand_28,0.1,-521.934152493714,681.0106768035037,1202.9448292972177,5064.573946693578,5131.369439455269,0.13446554122249582,0.23752142667056203,-0.07236151555594335
7,demand_28,0.2,-494.389540749577,514.5373916941505,1008.9269324437275,5285.19966886969,5230.853534244208,0.09735439036008854,0.190896653987625,-0.06980493214677964
7,demand_28,0.3,-41.28346856935491,743.8644496028296,785.1479181721845,5164.557586221062,5143.371611822016,0.144032559843547,0.15202617166414095,0.01669305233371529
7,demand_28,0.4,-808.0803016285431,905.1332770769807,1713.2135787055238,5195.564583564959,5095.170106943769,0.1742126890194327,0.32974541094627197,-0.11400415957118683
7,demand_28,0.5,390.5474517511684,1010.1024218633179,619.5549701121495,5063.750721046981,5031.448043678632,0.1994771222969027,0.12235100111406161,0.10426003799343582
7,demand_28,0.6,-171.65470494316014,711.8926863079412,883.5473912511013,5117.007536517126,5269.592317063222,0.13912285280558498,0.1726687687961634,-0.007634775112486678
7,demand_28,0.7,-1390.3069913715588,520.8337783664758,1911.1407697380346,5272.016121924724,5078.445394261878,0.09879214447021233,0.3625066247028678,-0.22612332899814677
7,demand_28,0.8,1145.0114815295988,1691.9288064256561,546.9173248960574,5028.89951580698,5297.046840107661,0.33644116393806184,0.10875487234870597,0.2656424347631708
7,demand_28,0.9,-1826.2647835290188,370.9338886355167,2197.1986721645358,4989.92485899817,5004.183902520532,0.0743365680079578,0.4403270057669102,-0.32430022790560326
7,demand_28,0.99,2290.241610683896,2290.241610683896,-0.0,4399.522395965535,4068.1036846270567,0.5205659625199547,-0.0,0.5658325679564724
7,demand_29,0.0,127.87272420849808,989.7782857441298,861.9055615356317,5179.691802255158,5187.901467635773,0.19108825843908234,0.16640093550747,0.05461576807126052
7,demand_29,0.1,-548.1101391058767,823.0724986078001,1371.1826377136767,5064.573946693578,5131.369439455269,0.16251564440976232,0.27073997776434033,-0.07243333996736454
7,demand_29,0.2,-359.8939179293236,813.0877669209892,1172.9816848503128,5285.19966886969,5230.853534244208,0.15384239345017572,0.22193706167040053,-0.036962103856142715
7,demand_29,0.3,680.0220262259368,1368.024668598098,688.0026423721613,5164.557586221062,5143.371611822016,0.26488709744431177,0.13321618180959757,0.16536187082681347
7,demand_29,0.4,-1509.7276760094635,477.9198909557638,1987.6475669652273,5195.564583564959,5095.170106943769,0.09198613226126755,0.38256623221520886,-0.2519760072670492
7,demand_29,0.5,570.1731992991458,1296.570383873289,726.3971845741432,5063.750721046981,5031.448043678632,0.2560494098740331,0.14345042333046626,0.14634018648600697
7,demand_29,0.6,1158.4986678583416,1690.6189154262179,532.1202475678763,5117.007536517126,5269.592317063222,0.33039210971671384,0.10399051472377978,0.263450584841855
7,demand_29,0.7,327.62549179510825,1182.0795213074966,854.4540295123884,5272.016121924724,5078.445394261878,0.22421773643513432,0.16207348569344696,0.09460732406978346
7,demand_29,0.8,-217.40771239808737,1097.7225211314997,1315.130233529587,5028.89951580698,5297.046840107661,0.21828285048868187,0.2615145181159083,-0.0033293887441553515
7,demand_29,0.9,1734.7424193920676,1751.469023606491,16.726604214423332,4989.92485899817,5004.183902520532,0.35100108179948314,0.003352075369283525,0.37843900565969735
7,demand_29,0.99,-1027.7403183198664,6.966741790977267,1034.7070601108437,4399.522395965535,4068.1036846270567,0.0015835222926392947,0.23518622409098186,-0.21465010628039974
7,demand_30,0.0,-366.19066950787715,865.2986560465888,1231.489325554466,5179.691802255158,5187.901467635773,0.1670560120333513,0.23775339780221952,-0.03715050420266011
7,demand_30,0.1,128.94741011476958,944.329421206904,815.3820110921345,5064.573946693578,5131.369439455269,0.1864578207656366,0.16099715784078125,0.05455415909695582
7,demand_30,0.2,507.726566523575,936.2959495626274,428.56938303905235,5285.19966886969,5230.853534244208,0.17715431927340347,0.08108858886890599,0.11795754092908851
7,demand_30,0.3,-86.65478614579843,943.8403701961156,1030.495156341914,5164.557586221062,5143.371611822016,0.18275338292562818,0.19953212625438718,0.015075425286863951
7,demand_30,0.4,-40.33133690004388,1111.0208112769735,1151.3521481770174,5195.564583564959,5095.170106943769,0.21384024650399816,0.2216028940952962,0.028560387980151595
7,demand_30,0.5,-308.28277385044635,924.8925602147792,1233.1753340652256,5063.750721046981,5031.448043678632,0.1826497020026192,0.24353002388914086,-0.025515337192553934
7,demand_30,0.6,872.6130634528063,1346.6557610725667,474.0426976197605,5117.007536517126,5269.592317063222,0.26317251859847046,0.09264060962130535,0.2008277245815191
7,demand_30,0.7,1264.9401151232494,1657.312042304556,392.37192718130655,5272.016121924724,5078.445394261878,0.314360199964544,0.07442540350920972,0.2732244982982053
7,demand_30,0.8,-91.24287089666655,545.6518697642357,636.8947406609022,5028.89951580698,5297.046840107661,0.10850323575747084,0.12664694107706798,0.001423113945478809
7,demand_30,0.9,-2196.917058734044,367.3305442571386,2564.2476029911827,4989.92485899817,5004.183902520532,0.0736144440321067,0.5138850133919668,-0.392758512285711
7,demand_30,0.99,-222.7225182318541,212.82021026112557,435.5427284929797,4399.522395965535,4068.1036846270567,0.048373480370570834,0.09899772959273546,-0.038498041257304855
7,demand_31,0.0,-837.5043105771629,446.59713766708205,1284.101448244245,5179.691802255158,5187.901467635773,0.0862207935755252,0.24791078258462537,-0.13435966609141498
7,demand_31,0.1,374.3127455881058,997.9224413985105,623.6096958104047,5064.573946693578,5131.369439455269,0.19703976127152947,0.12313171895091592,0.10089247212116764
7,demand_31,0.2,-717.3497985329166,566.1785129507412,1283.5283114836577,5285.19966886969,5230.853534244208,0.10712528351304955,0.24285332473695498,-0.10698453320033605
7,demand_31,0.3,555.580512580726,1442.5459609339698,886.9654483532438,5164.557586221062,5143.371611822016,0.27931646357911744,0.1717408381154758,0.14560328065019423
7,demand_31,0.4,877.137006754032,1382.7612300158462,505.6242232618142,5195.564583564959,5095.170106943769,0.26614263142641154,0.09731843674145572,0.19975250713961235
7,demand_31,0.5,-510.81469576337804,481.0819944075406,991.8966901709186,5063.750721046981,5031.448043678632,0.09500507053160628,0.19588181662422632,-0.07694489028167271
7,demand_31,0.6,238.56227610458473,898.2133528938855,659.6510767893008,5117.007536517126,5269.592317063222,0.17553488957830446,0.12891344640041122,0.07219842233151783
7,demand_31,0.7,676.5916453208752,1359.8587044965616,683.2670591756864,5272.016121924724,5078.445394261878,0.2579390261803866,0.1296026118611787,0.16113410380552715
7,demand_31,0.8,-193.8519838135801,888.3172517957235,1082.1692356093035,5028.89951580698,5297.046840107661,0.17664247396543506,0.21519006935966772,-0.005972174718030146
7,demand_31,0.9,-3248.3501209029596,0.0,3248.3501209029596,4989.92485899817,5004.183902520532,0.0,0.6509817708066916,-0.5989032291421563
7,demand_31,0.99,-1040.9260164184009,0.0,1040.9260164184009,4399.522395965535,4068.1036846270567,0.0,0.23659977668779555,-0.21767179455277194
7,demand_32,0.0,545.8988651587413,1360.8844180313695,814.9855528726282,5179.691802255158,5187.901467635773,0.2627346317089487,0.15734247982047814,0.14082603998793036
7,demand_32,0.1,-1168.0550485902363,583.2645051831685,1751.3195537734048,5064.573946693578,5131.369439455269,0.1151655620635087,0.3457980023999371,-0.19295420344325873
7,demand_32,0.2,-85.27379994522312,866.6244700907368,951.89827003596,5285.19966886969,5230.853534244208,0.16397194512730226,0.18010639704734865,0.012532489854811259
7,demand_32,0.3,316.20875542788235,1075.9610838160384,759.752328388156,5164.557586221062,5143.371611822016,0.20833557683366363,0.14710888894242563,0.0911115361226028
7,demand_32,0.4,582.9157706799162,1348.377666143497,765.4618954635807,5195.564583564959,5095.170106943769,0.2595247627964816,0.1473298778509949,0.14654864585152122
7,demand_32,0.5,974.95630164862,1303.1699159611865,328.2136143125665,5063.750721046981,5031.448043678632,0.2573526991652036,0.06481630561875389,0.22010019357553287
7,demand_32,0.6,828.7514445269339,1343.9560589323676,515.2046144054336,5117.007536517126,5269.592317063222,0.2626449246637473,0.10068474801506858,0.1928536455910796
7,demand_32,0.7,1693.910187993924,1901.9790789040983,208.06889091017433,5272.016121924724,5078.445394261878,0.360768828265593,0.03946666438383574,0.3558306994903418
7,demand_32,0.8,-1808.769326833358,442.4211624727186,2251.1904893060764,5028.89951580698,5297.046840107661,0.08797574122968412,0.4476507200492017,-0.3162128567608263
7,demand_32,0.9,-2520.9188711807933,5.003222121542194,2525.9220933023353,4989.92485899817,5004.183902520532,0.0010026648222006883,0.5062044348718843,-0.4646182270145241
7,demand_32,0.99,-26.841819623957463,547.1690586037869,574.0108782277443,4399.522395965535,4068.1036846270567,0.1243701041516583,0.13047117995219792,0.015151410260997785
7,demand_33,0.0,-1548.8932210814028,361.33203857929357,1910.2252596606963,5179.691802255158,5187.901467635773,0.06975937032044555,0.3687912973565365,-0.2634625910457902
7,demand_33,0.1,1207.8695260537454,1812.7467410972006,604.8772150434552,5064.573946693578,5131.369439455269,0.35792679901152546,0.11943299108868792,0.27917251668919557
7,demand_33,0.2,-883.5943916583662,484.590704201147,1368.1850958595132,5285.19966886969,5230.853534244208,0.09168824917919953,0.2588710326155223,-0.13850020959410714
7,demand_33,0.3,-448.5025191792531,633.1127817329541,1081.6153009122072,5164.557586221062,5143.371611822016,0.12258799929389626,0.20943038834496408,-0.05942813195791451
7,demand_33,0.4,341.1861495417845,943.1016151325769,601.9154655907923,5195.564583564959,5095.170106943769,0.18152052581847872,0.1158517916406662,0.09072127105849873
7,demand_33,0.5,140.91655622143662,944.2959462270121,803.3793900055755,5063.750721046981,5031.448043678632,0.18648152293558587,0.15865302900208103,0.056736520856765706
7,demand_33,0.6,1481.139610672487,2143.024232991618,661.884622319131,5117.007536517126,5269.592317063222,0.4188041971206985,0.12934994087767956,0.3362200077845983
7,demand_33,0.7,-413.71091647295316,550.1040656178402,963.8149820907934,5272.016121924724,5078.445394261878,0.10434415466411862,0.1828171537796665,-0.05477422205977299
7,demand_33,0.8,868.8085528963181,1277.1417476058855,408.33319470956735,5028.89951580698,5297.046840107661,0.25396048252535913,0.08119732625917118,0.20134246258651803
7,demand_33,0.9,1606.3467672930108,1626.4033181103307,20.05655081731993,4989.92485899817,5004.183902520532,0.3259374367486697,0.004019409386727057,0.350581965917113
7,demand_33,0.99,-2170.470058710681,0.0,2170.470058710681,4399.522395965535,4068.1036846270567,0.0,0.4933422002126987,-0.4538748241956828
7,demand_34,0.0,1018.7915447077867,1412.1701857994299,393.3786410916432,5179.691802255158,5187.901467635773,0.2726359481822051,0.07594634123218919,0.2264727880035654
7,demand_34,0.1,394.8939890276679,1100.198329682383,705.3043406547151,5064.573946693578,5131.369439455269,0.21723413287324014,0.13926232454660378,0.1080027188880377
7,demand_34,0.2,233.16082013728624,1241.098182330292,1007.9373621930058,5285.19966886969,5230.853534244208,0.23482522138954826,0.1907094197651319,0.07979213967428325
7,demand_34,0.3,390.55142665276185,1394.304290066462,1003.7528634137002,5164.557586221062,5143.371611822016,0.2699755529469627,0.19435408486715167,0.11464592990804942
7,demand_34,0.4,1082.4893369947042,1651.5642812542073,569.0749442595031,5195.564583564959,5095.170106943769,0.3178796557507094,0.1095309152848659,0.2447529228843467
7,demand_34,0.5,627.871689857875,1630.9499086807887,1003.0782188229136,5063.750721046981,5031.448043678632,0.32208337229198625,0.19808996810481166,0.16784785140008002
7,demand_34,0.6,766.8209150906514,1271.2147094810512,504.39379439039976,5117.007536517126,5269.592317063222,0.24842932131897918,0.09857202491706973,0.17934560807518624
7,demand_34,0.7,165.0543537321298,938.1603446877041,773.1059909555743,5272.016121924724,5078.445394261878,0.1779509627799085,0.1466433282972068,0.05851309750994855
7,demand_34,0.8,1010.6282621393723,1388.8423857933187,378.21412365394644,5028.89951580698,5297.046840107661,0.27617222842251465,0.07520812902805733,0.23099572610126834
7,demand_34,0.9,-911.6274824617778,505.17872504001,1416.8062075017879,4989.92485899817,5004.183902520532,0.10123974595109135,0.28393337525852863,-0.1511755031170949
7,demand_34,0.99,3231.8493792835425,3231.8493792835425,-0.0,4399.522395965535,4068.1036846270567,0.7345909597476362,-0.0,0.7984684345083003
7,demand_35,0.0,107.10416820999262,1210.76365434064,1103.6594861306473,5179.691802255158,5187.901467635773,0.2337520649034547,0.2130743542791737,0.058049925479958756
7,demand_35,0.1,-146.78670176183823,1040.2619255501563,1187.0486273119946,5064.573946693578,5131.369439455269,0.2053996913658047,0.2343827219833492,0.007628429868584687
7,demand_35,0.2,-827.8549773974569,478.4289863223603,1306.2839637198172,5285.19966886969,5230.853534244208,0.09052240526320147,0.2471588673203681,-0.12899223917038927
7,demand_35,0.3,-286.0440033638938,948.0647299308673,1234.1087332947611,5164.557586221062,5143.371611822016,0.18357133483423352,0.23895729937978405,-0.020306655826973632
7,demand_35,0.4,1333.9992176073022,1669.0925354080641,335.09331780076195,5195.564583564959,5095.170106943769,0.32125335150060036,0.06449603549549877,0.28985207288827186
7,demand_35,0.5,1373.7596519445567,1680.5836038644384,306.82395191988167,5063.750721046981,5031.448043678632,0.33188513740995546,0.06059223070452464,0.30499986232787585
7,demand_35,0.6,1824.9136111938915,2196.1590056211708,371.24539442727905,5117.007536517126,5269.592317063222,0.429188151463224,0.07255126981500715,0.3997616920563064
7,demand_35,0.7,-1179.1449871650614,194.8287485581625,1373.9737357232239,5272.016121924724,5078.445394261878,0.036955264182127315,0.26061637596464887,-0.1995983004721212
7,demand_35,0.8,-1068.1645055823087,329.6724463450664,1397.8369519273751,5028.89951580698,5297.046840107661,0.06555558433984028,0.27796080385652056,-0.18446786961338993
7,demand_35,0.9,-230.1302360332636,779.3217796223582,1009.4520156556218,4989.92485899817,5004.183902520532,0.15617906113696933,0.20229803938536464,-0.016354347172612287
7,demand_35,0.99,-1151.4465754892221,22.922087878400134,1174.3686633676223,4399.522395965535,4068.1036846270567,0.005210130967720547,0.2669309433325185,-0.2399132820314382
7,demand_36,0.0,-376.05715552635115,723.0233651902352,1099.0805207165863,5179.691802255158,5187.901467635773,0.13958810539179994,0.21219033152475666,-0.04348890348995012
7,demand_36,0.1,-1000.9360344520876,653.6035091659714,1654.539543618059,5064.573946693578,5131.369439455269,0.1290539966531002,0.32668879179821825,-0.16027760513577372
7,demand_36,0.2,209.9874685151617,1190.9354016100508,980.9479330948891,5285.19966886969,5230.853534244208,0.2253340415168739,0.1856028143785678,0.07417371676831963
7,demand_36,0.3,588.9901594701028,1211.3002077100446,622.3100482399418,5164.557586221062,5143.371611822016,0.23454094324396144,0.1204962937968303,0.14407921758078723
7,demand_36,0.4,333.4395438606348,1205.3206063434077,871.8810624827729,5195.564583564959,5095.170106943769,0.23199030383650274,0.16781257329391677,0.09777580630492562
7,demand_36,0.5,-294.2219168445872,624.748265319254,918.9701821638412,5063.750721046981,5031.448043678632,0.12337658382798136,0.18148013849580552,-0.032856744994422205
7,demand_36,0.6,798.0044189571795,1518.820230614069,720.8158116568895,5117.007536517126,5269.592317063222,0.29681805621256696,0.14086666992628868,0.19303098563799587
7,demand_36,0.7,-1700.6449225274637,331.7505703258453,2032.395492853309,5272.016121924724,5078.445394261878,0.06292669875310031,0.3855063121679749,-0.28626722159334095
7,demand_36,0.8,2404.0142450580897,2550.1382021645077,146.12395710641795,5028.89951580698,5297.046840107661,0.5070966707823135,0.02905684566715182,0.5244597354452567
7,demand_36,0.9,-999.6266140791056,456.8866679726891,1456.5132820517947,4989.92485899817,5004.183902520532,0.09156183327065541,0.2918908246534638,-0.1690158268652569
7,demand_36,0.99,2743.771157878745,2743.771157878745,-0.0,4399.522395965535,4068.1036846270567,0.6236520492303544,-0.0,0.677882662206907
7,demand_37,0.0,790.3635960420299,1326.5827611648012,536.2191651227713,5179.691802255158,5187.901467635773,0.25611229621562187,0.1035233727399205,0.18314142774842732
7,demand_37,0.1,1198.8022610700475,1917.1751673914891,718.3729063214416,5064.573946693578,5131.369439455269,0.3785461891899362,0.14184271251295155,0.2809679536075804
7,demand_37,0.2,620.5303338949109,1280.6726238127476,660.1422899178367,5285.19966886969,5230.853534244208,0.24231300689660348,0.12490394522010875,0.14847207354598194
7,demand_37,0.3,148.72037188466356,1009.848947749342,861.1285758646784,5164.557586221062,5143.371611822016,0.19553445399536237,0.16673811095884622,0.059138387912820535
7,demand_37,0.4,-848.563521497714,622.563320412876,1471.12684191059,5195.564583564959,5095.170106943769,0.11982592274614773,0.2831505254624647,-0.1302529152231331
7,demand_37,0.5,-47.980094624525464,1007.5678013874158,1055.5478960119412,5063.750721046981,5031.448043678632,0.19897658018582143,0.20845178883404752,0.024503245779003886
7,demand_37,0.6,-440.55036537909655,766.0161454285414,1206.566510807638,5117.007536517126,5269.592317063222,0.1497000229063426,0.23579533588666227,-0.054214292813183
7,demand_37,0.7,-548.3864850533728,1030.7429759198278,1579.1294609732006,5272.016121924724,5078.445394261878,0.1955121062003735,0.29953046888572243,-0.06305487246141522
7,demand_37,0.8,-751.4649163763208,558.4796329257904,1309.9445493021112,5028.89951580698,5297.046840107661,0.11105404495961022,0.26048334137213447,-0.11893375562800478
7,demand_37,0.9,-344.2092447965117,326.28036222732817,670.4896070238399,4989.92485899817,5004.183902520532,0.06538783076842478,0.13436867808034578,-0.05254545473780425
7,demand_37,0.99,341.56681602825097,478.1541225501935,136.58730652194254,4399.522395965535,4068.1036846270567,0.1086831886544485,0.031045939588169,0.08957163629024156
7,demand_38,0.0,-750.3672266753294,725.0006273806589,1475.3678540559883,5179.691802255158,5187.901467635773,0.13996983895161577,0.2848369961729452,-0.1099089071838751
7,demand_38,0.1,-197.44884266254167,846.708694585436,1044.1575372479776,5064.573946693578,5131.369439455269,0.16718261071856047,0.20616887979879508,-0.007955140372977927
7,demand_38,0.2,894.5093249327233,1414.4494805889437,519.9401556562204,5285.19966886969,5230.853534244208,0.2676246062982598,0.09837663441907703,0.20038980752820976
7,demand_38,0.3,-614.4115760615998,518.0501646722744,1132.4617407338742,5164.557586221062,5143.371611822016,0.10030872074200936,0.2192756536891485,-0.09270238319618039
7,demand_38,0.4,-648.2140943869442,646.2245874344408,1294.438681821385,5195.564583564959,5095.170106943769,0.12438005091470367,0.249143025941023,-0.09401587634975894
7,demand_38,0.5,-136.93705451852907,788.8938666263618,925.8309211448909,5063.750721046981,5031.448043678632,0.15579239778676351,0.1828350114662568,0.0011313522627431937
7,demand_38,0.6,352.87617205370975,1394.6656842453488,1041.789512191639,5117.007536517126,5269.592317063222,0.27255494042024087,0.20359350748596503,0.10894934313491311
7,demand_38,0.7,245.4164406213149,733.6039056581324,488.18746503681746,5272.016121924724,5078.445394261878,0.1391505429217667,0.09259976709983742,0.06605880440050471
7,demand_38,0.8,713.8362154156416,1165.6967604386505,451.86054502300885,5028.89951580698,5297.046840107661,0.23179957300292026,0.08985276870271675,0.16929151040537044
7,demand_38,0.9,3027.9740983255733,3042.894612769913,14.920514444339233,4989.92485899817,5004.183902520532,0.6098077022708588,0.0029901280812743205,0.6600835411552914
7,demand_38,0.99,1725.922716980738,1725.922716980738,-0.0,4399.522395965535,4068.1036846270567,0.3922977454469716,-0.0,0.42641059287714306
7,demand_39,0.0,-552.7085127918747,591.5663659718848,1144.2748787637595,5179.691802255158,5187.901467635773,0.11420879630605163,0.22091563020517163,-0.0791023838039192
7,demand_39,0.1,498.1320841884383,1366.3799274033577,868.2478432149194,5064.573946693578,5131.369439455269,0.2697916827328393,0.17143551508054444,0.13553115518333314
7,demand_39,0.2,1288.0999780355305,1544.705731549384,256.6057535138534,5285.19966886969,5230.853534244208,0.2922700802862458,0.04855176144532151,0.27301724934665833
7,demand_39,0.3,733.1598096396858,1332.9423264784111,599.7825168387253,5164.557586221062,5143.371611822016,0.2580941937862548,0.11613434584192328,0.1736935689844032
7,demand_39,0.4,222.36017630379433,1315.7491696748841,1093.3889933710898,5195.564583564959,5095.170106943769,0.2532446952612178,0.21044661764571043,0.08165508487596573
7,demand_39,0.5,-1241.5794179401028,756.6965082154688,1998.2759261555716,5063.750721046981,5031.448043678632,0.14943399663619583,0.3946236764479607,-0.20062552511886753
7,demand_39,0.6,440.0777520508441,1313.688381118605,873.610629067761,5117.007536517126,5269.592317063222,0.2567298116611262,0.17072685995346046,0.12198543195273615
7,demand_39,0.7,146.90981797656445,912.199890905021,765.2900729284565,5272.016121924724,5078.445394261878,0.17302676429828373,0.1451607990624016,0.05452463475202936
7,demand_39,0.8,-1938.876610155417,160.56862155316026,2099.445231708577,5028.89951580698,5297.046840107661,0.03192917676093077,0.4174760750556938,-0.3493723621371831
7,demand_39,0.9,588.8468394753368,1145.1439844020242,556.2971449266875,4989.92485899817,5004.183902520532,0.22949122817691797,0.11148407253538795,0.14688164041626695
7,demand_39,0.99,2089.1140745059724,2089.1140745059724,-0.0,4399.522395965535,4068.1036846270567,0.47485019656264027,-0.0,0.5161415180028699
7,demand_40,0.0,643.4768097798722,1186.5445468536982,543.067737073826,5179.691802255158,5187.901467635773,0.22907628332965582,0.1048455695447715,0.15253803615974046
7,demand_40,0.1,227.6827682949065,1295.4344169097685,1067.751648614862,5064.573946693578,5131.369439455269,0.2557834934477552,0.2108275365022455,0.08406420277418974
7,demand_40,0.2,987.2726662713408,1869.2919619879833,882.0192957166425,5285.19966886969,5230.853534244208,0.3536842653264898,0.16688476329698895,0.23090543659991122
7,demand_40,0.3,1424.260769611231,1997.923746621752,573.662977010521,5164.557586221062,5143.371611822016,0.3868528355559774,0.11107688653545902,0.31830147694822264
7,demand_40,0.4,-71.1316204261093,964.4363787132584,1035.5679991393677,5195.564583564959,5095.170106943769,0.1856268675331346,0.1993177031068312,0.01839604741686159
7,demand_40,0.5,67.08437036822488,990.7842579540925,923.6998875858676,5063.750721046981,5031.448043678632,0.19566213120167927,0.1824141705369895,0.044855192673012335
7,demand_40,0.6,-888.2637735990972,939.8794163033856,1828.1431899024828,5117.007536517126,5269.592317063222,0.18367755169325223,0.35726802762280124,-0.12903707270292042
7,demand_40,0.7,2141.0042539244487,2569.2623693349005,428.2581154104521,5272.016121924724,5078.445394261878,0.4873396267985816,0.08123232279762117,0.4549832486768207
7,demand_40,0.8,-470.9715538274718,419.06068418581503,890.0322380132868,5028.89951580698,5297.046840107661,0.08333049464770803,0.1769835001108517,-0.07224819548490966
7,demand_40,0.9,-752.9179750736441,827.9683389794163,1580.8863140530605,4989.92485899817,5004.183902520532,0.16592801743023602,0.31681565529033956,-0.11111386218207327
7,demand_40,0.99,467.66340599779505,475.5015625892015,7.8381565914064595,4399.522395965535,4068.1036846270567,0.10808026867308315,0.0017815926107329816,0.11583948770365081
7,demand_41,0.0,478.210133430475,1590.2740194560458,1112.0638860255708,5179.691802255158,5187.901467635773,0.30702097348024937,0.21469692184029082,0.13619728134198605
7,demand_41,0.1,-177.93045194674278,738.5971463916298,916.5275983383726,5064.573946693578,5131.369439455269,0.14583598821255736,0.18096835153068114,-0.007973504916316472
7,demand_41,0.2,47.46055924163966,873.9883315737391,826.5277723320994,5285.19966886969,5230.853534244208,0.1653652437620494,0.15638534475819782,0.03587031299859865
7,demand_41,0.3,-747.7704567406977,533.0422745665112,1280.8127313072089,5164.557586221062,5143.371611822016,0.10321160441480168,0.24800047437255654,-0.11597390988492415
7,demand_41,0.4,164.63505117059117,1115.4730820233265,950.8380308527353,5195.564583564959,5095.170106943769,0.2146971833536404,0.18300956817291908,0.06499770092617575
7,demand_41,0.5,-291.8696738071619,833.6897096867929,1125.5593834939548,5063.750721046981,5031.448043678632,0.16463877382858594,0.2222778026603241,-0.025540389503383058
